,target,state_var,dataset,test_score,train_mean,train_std,cv_mean,cv_std,strategy
76,input_PARi,state__Transpiration,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
77,input_PARi,state__Transpiration,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
78,input_PARi,state__S_Sucrose,combined,-0.11492287706844526,-0.1326653790455844,0.0066942335796660365,-0.21925600240505752,0.19822440869777067,LeaveOneOut
79,input_PARi,state__S_Sucrose,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
80,input_PARi,state__S_Sucrose,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
81,input_PARi,state__Ts,combined,-0.197492030735758,-0.15725461941468188,0.007446008329293089,-0.293408396655104,0.26098925321277966,LeaveOneOut
82,input_PARi,state__Ts,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
83,input_PARi,state__Ts,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
84,input_PARi,state__gs,combined,-0.17673631107506144,-0.15764502137174535,0.007016800547137088,-0.2732389692726823,0.18701346855866183,LeaveOneOut
85,input_PARi,state__gs,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
86,input_PARi,state__gs,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
87,input_PARi,state__Ag,combined,-0.11576204106400705,-0.1307246433459773,0.006568898164211231,-0.2183098196343924,0.19650228113946128,LeaveOneOut
88,input_PARi,state__Ag,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
89,input_PARi,state__Ag,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
90,input_PARi,state__Tr,combined,-0.1468609216543352,-0.134655865132812,0.006042267898516725,-0.22192082864272197,0.17837000793290994,LeaveOneOut
91,input_PARi,state__Tr,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
92,input_PARi,state__Tr,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
93,input_PARi,state__sucrose,combined,-0.5523224876222613,-0.48974129146406303,0.01043531425360516,-0.815912145744135,0.6126003096733486,LeaveOneOut
94,input_PARi,state__sucrose,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
95,input_PARi,state__sucrose,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
96,input_PARi,state__Rd,combined,-0.16610045941033222,-0.1795017328114648,0.006903575571517845,-0.3126053468108094,0.2620031447368174,LeaveOneOut
97,input_PARi,state__Rd,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
98,input_PARi,state__Rd,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
99,input_PARi,state__sum_respi,combined,-0.5686880258730982,-0.31787386112754845,0.011463851941265339,-0.5595077078788495,0.4539871574026684,LeaveOneOut
100,input_PARi,state__sum_respi,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
101,input_PARi,state__sum_respi,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
102,input_PARi,state__Photosynthesis,combined,-0.11620633734215038,-0.128227247431233,0.006457161142171532,-0.21398450946483363,0.2051899126867387,LeaveOneOut
103,input_PARi,state__Photosynthesis,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
104,input_PARi,state__Photosynthesis,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
105,input_PARi,state__PARa,combined,-0.11544570003947431,-0.13373240748020637,0.006261380292204578,-0.21260099509346517,0.18661679775295115,LeaveOneOut
106,input_PARi,state__PARa,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
107,input_PARi,state__PARa,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
108,output__axes__Total_Transpiration,state__An,combined,-0.15908864153583033,-0.06605181193708591,0.0016418772591502199,-0.2115064399717414,0.27413889516853107,LeaveOneOut
109,output__axes__Total_Transpiration,state__An,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
110,output__axes__Total_Transpiration,state__An,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
111,output__axes__Total_Transpiration,state__Transpiration,combined,-0.00018211949243555968,-0.00017231873365285627,6.070124461103516e-06,-0.0005632314190033191,0.0006146842785431128,LeaveOneOut
112,output__axes__Total_Transpiration,state__Transpiration,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
113,output__axes__Total_Transpiration,state__Transpiration,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
114,output__axes__Total_Transpiration,state__S_Sucrose,combined,-0.15618270536722925,-0.1440504974763022,0.00636496338525363,-0.45399126354642305,0.6667010699797662,LeaveOneOut
115,output__axes__Total_Transpiration,state__S_Sucrose,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
116,output__axes__Total_Transpiration,state__S_Sucrose,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
117,output__axes__Total_Transpiration,state__Ts,combined,-0.17682901389297345,-0.03833337430591155,0.002931888706229858,-0.2682091850739011,0.5828961165079458,LeaveOneOut
118,output__axes__Total_Transpiration,state__Ts,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
119,output__axes__Total_Transpiration,state__Ts,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
120,output__axes__Total_Transpiration,state__gs,combined,-0.25428689057320497,-0.1889598080675273,0.006620413671237358,-0.6616678857776142,0.6411389437601083,LeaveOneOut
121,output__axes__Total_Transpiration,state__gs,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
122,output__axes__Total_Transpiration,state__gs,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
123,output__axes__Total_Transpiration,state__Ag,combined,-0.15275551948976995,-0.12011921575504345,0.004002356417251241,-0.47959612340747443,0.6541177092204015,LeaveOneOut
124,output__axes__Total_Transpiration,state__Ag,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
125,output__axes__Total_Transpiration,state__Ag,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
126,output__axes__Total_Transpiration,state__Tr,combined,-0.02755561874138978,-0.007870141394470374,0.0010899566246893428,-0.1083287823657669,0.34674982089811746,LeaveOneOut
127,output__axes__Total_Transpiration,state__Tr,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
128,output__axes__Total_Transpiration,state__Tr,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
129,output__axes__Total_Transpiration,state__sucrose,combined,-0.47693494087882676,-0.4451196320444078,0.01916985121913898,-1.5870197905852883,2.635156262970192,LeaveOneOut
130,output__axes__Total_Transpiration,state__sucrose,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
131,output__axes__Total_Transpiration,state__sucrose,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
132,output__axes__Total_Transpiration,state__Rd,combined,-0.4445890222374429,-0.07369759236592169,0.0033434776584035817,-0.2987950340036028,0.4245670155996037,LeaveOneOut
133,output__axes__Total_Transpiration,state__Rd,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
134,output__axes__Total_Transpiration,state__Rd,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
135,output__axes__Total_Transpiration,state__sum_respi,combined,-0.346616715820245,-0.1404621268134174,0.008404485046183744,-0.570314856957456,0.7126509748486373,LeaveOneOut
136,output__axes__Total_Transpiration,state__sum_respi,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
137,output__axes__Total_Transpiration,state__sum_respi,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
138,output__axes__Total_Transpiration,state__Photosynthesis,combined,-0.13522671501226355,-0.1502195388653689,0.004941252790903769,-0.5134312031679088,0.6474582254821306,LeaveOneOut
139,output__axes__Total_Transpiration,state__Photosynthesis,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
140,output__axes__Total_Transpiration,state__Photosynthesis,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
141,output__axes__Total_Transpiration,state__PARa,combined,-0.20748155977230104,-0.19653460810946632,0.010369529544406146,-0.67644323951112,0.9978029909945553,LeaveOneOut
142,output__axes__Total_Transpiration,state__PARa,combined_env_reservoir,-0.1667647003852697,-0.13264975847993382,0.004403963830693572,-0.5475907211792771,0.9078590348520897,LeaveOneOut
143,output__axes__Total_Transpiration,state__PARa,combined_env_temp_only,-0.533188366341904,-0.44813159771725336,0.015896718921600564,-1.210809405514865,1.4988491750121826,LeaveOneOut
144,output__axes__C_exudated,state__An,combined,-0.7371714276768333,-0.4373378821334737,0.026373294896588545,-5.233026383118553,11.334063652243696,LeaveOneOut
145,output__axes__C_exudated,state__An,combined_env_reservoir,-1.00674758087806,-0.8747353822351313,0.02877362107989578,-48.00800001104727,126.24580636793844,LeaveOneOut
146,output__axes__C_exudated,state__An,combined_env_temp_only,-1.0103495489712164,-0.8778967443120306,0.02993623024238116,-45.201172060741435,118.76577412105841,LeaveOneOut
147,output__axes__C_exudated,state__Transpiration,combined,-0.46532815043754655,-0.567670528971916,0.02757290138055805,-8.716442960052424,13.260564514761539,LeaveOneOut
148,output__axes__C_exudated,state__Transpiration,combined_env_reservoir,-1.00674758087806,-0.8747353822351313,0.02877362107989578,-48.00800001104727,126.24580636793844,LeaveOneOut
149,output__axes__C_exudated,state__Transpiration,combined_env_temp_only,-1.0103495489712164,-0.8778967443120306,0.02993623024238116,-45.201172060741435,118.76577412105841,LeaveOneOut
150,output__axes__C_exudated,state__S_Sucrose,combined,-0.4856265763262875,-0.47659637528581955,0.017034457691616055,-11.866571097254132,30.96984584421129,LeaveOneOut
151,output__axes__C_exudated,state__S_Sucrose,combined_env_reservoir,-1.00674758087806,-0.8747353822351313,0.02877362107989578,-48.00800001104727,126.24580636793844,LeaveOneOut
152,output__axes__C_exudated,state__S_Sucrose,combined_env_temp_only,-1.0103495489712164,-0.8778967443120306,0.02993623024238116,-45.201172060741435,118.76577412105841,LeaveOneOut
153,output__axes__C_exudated,state__Ts,combined,-0.602489841151315,-0.4815553313718712,0.024048018893326414,-11.56622370869962,21.126554024627062,LeaveOneOut
154,output__axes__C_exudated,state__Ts,combined_env_reservoir,-1.00674758087806,-0.8747353822351313,0.02877362107989578,-48.00800001104727,126.24580636793844,LeaveOneOut
155,output__axes__C_exudated,state__Ts,combined_env_temp_only,-1.0103495489712164,-0.8778967443120306,0.02993623024238116,-45.201172060741435,118.76577412105841,LeaveOneOut
156,output__axes__C_exudated,state__gs,combined,-0.650596582631828,-0.5792458018191704,0.01116089170301141,-16.971037554672453,44.22749407832759,LeaveOneOut
157,output__axes__C_exudated,state__gs,combined_env_reservoir,-1.00674758087806,-0.8747353822351313,0.02877362107989578,-48.00800001104727,126.24580636793844,LeaveOneOut
158,output__axes__C_exudated,state__gs,combined_env_temp_only,-1.0103495489712164,-0.8778967443120306,0.02993623024238116,-45.201172060741435,118.76577412105841,LeaveOneOut
159,output__axes__C_exudated,state__Ag,combined,-0.43230730575857296,-0.4214028673917615,0.01635776413938558,-13.045534299529875,39.9479818603677,LeaveOneOut
160,output__axes__C_exudated,state__Ag,combined_env_reservoir,-1.00674758087806,-0.8747353822351313,0.02877362107989578,-48.00800001104727,126.24580636793844,LeaveOneOut
161,output__axes__C_exudated,state__Ag,combined_env_temp_only,-1.0103495489712164,-0.8778967443120306,0.02993623024238116,-45.201172060741435,118.76577412105841,LeaveOneOut
