,target,state_var,dataset,test_score,train_mean,train_std,cv_mean,cv_std,strategy
139,input_PARi,state__Photosynthesis,combined,-0.1152073673276582,-0.12821845550326713,0.011101633523716493,-0.15241358074325895,0.0507157530748577,5_folds
140,input_PARi,state__PARa,NEMA_H0,-0.10053289312192143,-0.15512466657802268,0.015400588400079115,-0.18003258859541804,0.09462623871941508,5_folds
141,input_PARi,state__PARa,NEMA_H3,-0.12313579765264639,-0.1259374599674168,0.007199343929662364,-0.13034172543367795,0.03206994003793182,5_folds
142,input_PARi,state__PARa,NEMA_H15,-0.1208373598052654,-0.12641586606088115,0.011304846840051659,-0.1443465145409814,0.06213728193895963,5_folds
143,input_PARi,state__PARa,combined,-0.11560092147691917,-0.13390869782176099,0.01082434862656614,-0.14809120030268114,0.04821010648877564,5_folds
144,output__axes__Total_Transpiration,state__An,NEMA_H0,-0.1066499478739947,-0.061016998285448196,0.00436000121632214,-0.12097001590436329,0.022898419839751268,5_folds
145,output__axes__Total_Transpiration,state__An,NEMA_H3,-0.2704245044843567,-0.05761854230559353,0.0018427550373032741,-0.09566778308033824,0.011466280450687328,5_folds
146,output__axes__Total_Transpiration,state__An,NEMA_H15,-0.16575103787440681,-0.054289683246901754,0.0020873518217038355,-0.08777836254068236,0.01065873651060283,5_folds
147,output__axes__Total_Transpiration,state__An,combined,-0.3248761946539696,-0.05739015249353248,0.002285810158520604,-0.08355583627196156,0.01954197573723881,5_folds
148,output__axes__Total_Transpiration,state__Transpiration,NEMA_H0,-4.8566005901068075e-06,-1.1005703763915048e-06,9.981951088321336e-08,-1.7478889786738113e-05,3.1123684620083437e-05,5_folds
149,output__axes__Total_Transpiration,state__Transpiration,NEMA_H3,-1.0277599051160311e-05,-1.3791029177383493e-06,1.3323547601788075e-07,-2.267899744095483e-06,8.953646808596142e-07,5_folds
150,output__axes__Total_Transpiration,state__Transpiration,NEMA_H15,-1.6151357783734343e-05,-8.073672198418634e-06,7.449640975671102e-07,-1.4505819219743868e-05,5.680194997834987e-06,5_folds
151,output__axes__Total_Transpiration,state__Transpiration,combined,-0.0001802917274761186,-0.0001708273961730298,9.41725089640489e-06,-0.00021391731898865425,6.204381318950727e-05,5_folds
152,output__axes__Total_Transpiration,state__S_Sucrose,NEMA_H0,-0.1521912084058815,-0.16988244432967955,0.01343755022962134,-0.3049227455426774,0.10999245228747667,5_folds
153,output__axes__Total_Transpiration,state__S_Sucrose,NEMA_H3,-0.18012743221387015,-0.11304652400792763,0.003806633768322344,-0.1674795488251744,0.028218212895506595,5_folds
154,output__axes__Total_Transpiration,state__S_Sucrose,NEMA_H15,-0.13174823481917894,-0.07760301488945906,0.009545706492931284,-0.1884795948501912,0.12395144150174851,5_folds
155,output__axes__Total_Transpiration,state__S_Sucrose,combined,-0.14616893507710246,-0.15035440000248343,0.012955715899091955,-0.20885596838878023,0.058255448618278916,5_folds
156,output__axes__Total_Transpiration,state__Ts,NEMA_H0,-0.11431530404492425,-0.02909651529516475,0.008353481533910903,-0.10011603622962599,0.07271617787919654,5_folds
157,output__axes__Total_Transpiration,state__Ts,NEMA_H3,-0.23563130445500483,-0.03333655159961728,0.0028420475588316558,-0.05578635773710424,0.009464102621870741,5_folds
158,output__axes__Total_Transpiration,state__Ts,NEMA_H15,-0.14576696735090053,-0.029792352335581567,0.00531703877867017,-0.06842052390217565,0.051949755363478366,5_folds
159,output__axes__Total_Transpiration,state__Ts,combined,-0.17682901389297345,-0.03669907244016872,0.0037208778256394093,-0.07946780060409435,0.02894898800959117,5_folds
