,target_id,reservoir_id,dataset_id,benchmark,lookahead,test_score,train_mean,train_std,cv_mean,cv_std
269,output__axes__Total_Transpiration,state__S_Sucrose,NEMA_combined,near_future_pred,3,-0.6371351650269123,-0.627415585388407,0.007325416429648483,-0.9563372815037778,0.4205074467544663
270,output__axes__Total_Transpiration,state__S_Sucrose,NEMA_combined,near_future_pred,4,-0.7473694011599378,-0.757579214303246,0.006638934244946569,-1.0807524447430723,0.4291386146840115
271,output__axes__Total_Transpiration,state__S_Sucrose,NEMA_combined,near_future_pred,5,-0.8913006269658993,-0.8974399932851211,0.005104955824839226,-1.2260998049362093,0.5142444461712399
272,output__axes__Total_Transpiration,state__S_Sucrose,NEMA_combined,near_future_pred,6,-0.9564673483192787,-0.9622550551312445,0.003547615212899804,-1.2605922177238298,0.5362957578750653
273,output__axes__Total_Transpiration,state__Ts,NEMA_combined,near_future_pred,0,-0.07325164940603267,-0.07904291194187732,0.004585967094278551,-0.2410239295123501,0.2834942100972783
274,output__axes__Total_Transpiration,state__Ts,NEMA_combined,near_future_pred,1,-0.31899072977730625,-0.2838920963857745,0.006104180160223596,-0.6050678737885375,0.4411596102373531
275,output__axes__Total_Transpiration,state__Ts,NEMA_combined,near_future_pred,2,-0.4831667023481289,-0.3737323513618192,0.008600176400530957,-0.8578442988277482,0.7199705928208521
276,output__axes__Total_Transpiration,state__Ts,NEMA_combined,near_future_pred,3,-0.7979725174262963,-0.6615182328693197,0.017006710256043518,-1.2845774511626173,1.2673025050896023
277,output__axes__Total_Transpiration,state__Ts,NEMA_combined,near_future_pred,4,-0.8709538787958387,-0.7267261813563624,0.017845081237893558,-1.3242680048528606,1.4137031738193613
278,output__axes__Total_Transpiration,state__Ts,NEMA_combined,near_future_pred,5,-0.9579894334129534,-0.8181073202076853,0.01555617971992269,-1.4319052233685134,1.667076640395251
279,output__axes__Total_Transpiration,state__Ts,NEMA_combined,near_future_pred,6,-0.9891278971891517,-0.8434349246684013,0.015233444944803469,-1.4293651133327516,1.7234937576362235
280,output__axes__Total_Transpiration,state__gs,NEMA_combined,near_future_pred,0,-0.19951930666881404,-0.1801352399049115,0.010442044687399815,-0.48608621429123283,0.4750906441327928
281,output__axes__Total_Transpiration,state__gs,NEMA_combined,near_future_pred,1,-0.37248232442360435,-0.3260258905467632,0.010536980803526705,-0.7473916872188117,0.5901356048789413
282,output__axes__Total_Transpiration,state__gs,NEMA_combined,near_future_pred,2,-0.5109836025996727,-0.409877318193202,0.014981173061632462,-0.8729290074445959,0.6602041929500181
283,output__axes__Total_Transpiration,state__gs,NEMA_combined,near_future_pred,3,-0.7393994429609739,-0.6466659079133216,0.014294960677848164,-1.1810821692619289,0.7992490026148305
284,output__axes__Total_Transpiration,state__gs,NEMA_combined,near_future_pred,4,-0.8103739552907099,-0.7464684713027236,0.017833487612448292,-1.2178364671061435,0.808663211833715
285,output__axes__Total_Transpiration,state__gs,NEMA_combined,near_future_pred,5,-0.9083592126952345,-0.8980797907702838,0.013023951780744782,-1.304754613299019,0.7632683917177094
286,output__axes__Total_Transpiration,state__gs,NEMA_combined,near_future_pred,6,-0.9511894839104424,-0.9446187942971342,0.008926361432991267,-1.2898979471744005,0.6355494365708877
287,output__axes__Total_Transpiration,state__Ag,NEMA_combined,near_future_pred,0,-0.17703199939217512,-0.1217641948440831,0.005246747200805246,-0.23786008362357328,0.1838022415243163
288,output__axes__Total_Transpiration,state__Ag,NEMA_combined,near_future_pred,1,-0.3247916115675492,-0.2593978189252863,0.005508285668890628,-0.4705741120411335,0.2732230351778127
289,output__axes__Total_Transpiration,state__Ag,NEMA_combined,near_future_pred,2,-0.41092620889234494,-0.3480493325637183,0.00820285268287116,-0.5924621887799171,0.3217786936911217
290,output__axes__Total_Transpiration,state__Ag,NEMA_combined,near_future_pred,3,-0.6549771657598691,-0.6105138080309007,0.009393945752371471,-0.9467762702832164,0.39447472310907195
291,output__axes__Total_Transpiration,state__Ag,NEMA_combined,near_future_pred,4,-0.7656680108963009,-0.7256787019178097,0.009211652181439246,-1.070739903102898,0.4054033596055683
292,output__axes__Total_Transpiration,state__Ag,NEMA_combined,near_future_pred,5,-0.9110604123103685,-0.8545823313238982,0.007674067097258459,-1.2050548358827928,0.4358381901655477
293,output__axes__Total_Transpiration,state__Ag,NEMA_combined,near_future_pred,6,-0.9817036312019626,-0.8986285138181815,0.007925784748222675,-1.2440042545764234,0.44956045390737576
294,output__axes__Total_Transpiration,state__Tr,NEMA_combined,near_future_pred,0,-0.013937422559795442,-0.01359011650602245,0.0012892287104412047,-0.04470202428685459,0.06923101239655054
295,output__axes__Total_Transpiration,state__Tr,NEMA_combined,near_future_pred,1,-0.2782437389817649,-0.25645556623975063,0.0051320948806835515,-0.49903433756586885,0.21444574710257458
296,output__axes__Total_Transpiration,state__Tr,NEMA_combined,near_future_pred,2,-0.4893250118509097,-0.3698229197083391,0.009393837983197883,-0.7909520252424782,0.47836756982223105
297,output__axes__Total_Transpiration,state__Tr,NEMA_combined,near_future_pred,3,-0.6647403889131853,-0.6991860149208031,0.014752030689718311,-1.1429285146845372,0.6574611968945391
298,output__axes__Total_Transpiration,state__Tr,NEMA_combined,near_future_pred,4,-0.776015255526071,-0.7923336169894298,0.019327211601525205,-1.2185614361540398,0.7386247232638193
299,output__axes__Total_Transpiration,state__Tr,NEMA_combined,near_future_pred,5,-0.9022789721671969,-0.8888652165308543,0.020711371357651137,-1.3251859218264757,0.9106440176057707
300,output__axes__Total_Transpiration,state__Tr,NEMA_combined,near_future_pred,6,-0.9558476360392981,-0.9186928813156461,0.02226691226152714,-1.333756949594732,0.9832463862024874
301,output__axes__Total_Transpiration,state__sucrose,NEMA_combined,near_future_pred,0,-0.419407147983468,-0.3410747552397419,0.012430469874548836,-0.7392329811833257,0.874644176413765
302,output__axes__Total_Transpiration,state__sucrose,NEMA_combined,near_future_pred,1,-0.6342381777135335,-0.5615754435413138,0.008853207534545297,-1.1460315265739096,1.1364905686919415
303,output__axes__Total_Transpiration,state__sucrose,NEMA_combined,near_future_pred,2,-0.7945170319296859,-0.7398568630579273,0.006851641679645996,-1.365302178999793,1.262049733945001
304,output__axes__Total_Transpiration,state__sucrose,NEMA_combined,near_future_pred,3,-0.9589971814566861,-0.9062657510939891,0.006656794655307326,-1.5747272174797573,1.4680157677949484
305,output__axes__Total_Transpiration,state__sucrose,NEMA_combined,near_future_pred,4,-1.0153029321282898,-0.9611747748281232,0.0061282982279333275,-1.5201750724227128,1.3095204628880739
306,output__axes__Total_Transpiration,state__sucrose,NEMA_combined,near_future_pred,5,-1.0244522646754153,-0.9742259356102922,0.0049921267592968515,-1.441834071347741,1.1181873985895938
307,output__axes__Total_Transpiration,state__sucrose,NEMA_combined,near_future_pred,6,-1.0009295829023332,-0.9505549393544083,0.004830196927290691,-1.3251536515288207,0.888424567342241
308,output__axes__Total_Transpiration,state__Rd,NEMA_combined,near_future_pred,0,-0.09998575854962703,-0.0888169844499098,0.00432343604154019,-0.30037075426395066,0.34433416318534454
309,output__axes__Total_Transpiration,state__Rd,NEMA_combined,near_future_pred,1,-0.3084919410883847,-0.26864465323016085,0.004489449281215724,-0.6132661504249868,0.45652815455674767
310,output__axes__Total_Transpiration,state__Rd,NEMA_combined,near_future_pred,2,-0.45590183534982714,-0.3591461604938432,0.007268821668479018,-0.7736803337390983,0.573397251836962
311,output__axes__Total_Transpiration,state__Rd,NEMA_combined,near_future_pred,3,-0.6849260013206929,-0.5737335164018539,0.009671685270333847,-1.1654804601227469,0.9392410759599124
312,output__axes__Total_Transpiration,state__Rd,NEMA_combined,near_future_pred,4,-0.7777240594444074,-0.6626076283577282,0.012221642581696753,-1.2869821507781587,1.0739597212936045
313,output__axes__Total_Transpiration,state__Rd,NEMA_combined,near_future_pred,5,-0.8803658999047087,-0.7663810437623454,0.013270351289805806,-1.4097330447906877,1.2017454488664916
314,output__axes__Total_Transpiration,state__Rd,NEMA_combined,near_future_pred,6,-0.9127513093925322,-0.8059757009656885,0.015089564670528618,-1.4289444171232795,1.2831931034684045
315,output__axes__Total_Transpiration,state__sum_respi,NEMA_combined,near_future_pred,0,-0.21978371558577767,-0.1877810404290752,0.006750382379831975,-0.41172516384171454,0.3199990698895635
316,output__axes__Total_Transpiration,state__sum_respi,NEMA_combined,near_future_pred,1,-0.4322443293799695,-0.39292941417741495,0.008463904888307032,-0.7580020615263464,0.5565752056116391
317,output__axes__Total_Transpiration,state__sum_respi,NEMA_combined,near_future_pred,2,-0.5639080600517422,-0.5120219821132193,0.010744718382700894,-0.9348820501861661,0.700749612377432
318,output__axes__Total_Transpiration,state__sum_respi,NEMA_combined,near_future_pred,3,-0.7624032168138951,-0.716052065079968,0.010696509853974679,-1.2274286090512214,0.996744479064069
319,output__axes__Total_Transpiration,state__sum_respi,NEMA_combined,near_future_pred,4,-0.841932739904562,-0.7864430163576059,0.011676339270635872,-1.291255495843689,1.0690145823882278
320,output__axes__Total_Transpiration,state__sum_respi,NEMA_combined,near_future_pred,5,-0.9161481248239316,-0.855459369493086,0.011096118132438866,-1.3714466497319464,1.1722747701694056
321,output__axes__Total_Transpiration,state__sum_respi,NEMA_combined,near_future_pred,6,-0.9364035117393577,-0.8588687418719501,0.011536889498284346,-1.337306907839731,1.1477863524595908
322,output__axes__Total_Transpiration,state__Photosynthesis,NEMA_combined,near_future_pred,0,-0.16204118991387206,-0.1097853214211919,0.005520588116994152,-0.2593408469883366,0.24136137585533265
323,output__axes__Total_Transpiration,state__Photosynthesis,NEMA_combined,near_future_pred,1,-0.305680487630193,-0.2523872753108503,0.005273889239305303,-0.5047886183964376,0.34710868214622465
324,output__axes__Total_Transpiration,state__Photosynthesis,NEMA_combined,near_future_pred,2,-0.4004909791686623,-0.34427369369780736,0.007966059612063096,-0.6276050482554647,0.379193792496256
325,output__axes__Total_Transpiration,state__Photosynthesis,NEMA_combined,near_future_pred,3,-0.6461359896065454,-0.6344941266114807,0.006896510345339529,-0.9936807020918235,0.5572759325228285
326,output__axes__Total_Transpiration,state__Photosynthesis,NEMA_combined,near_future_pred,4,-0.7541035645707801,-0.7647459599760559,0.006400938284383922,-1.087985683729776,0.5642932723497933
327,output__axes__Total_Transpiration,state__Photosynthesis,NEMA_combined,near_future_pred,5,-0.8923227328676088,-0.8986650820050095,0.005128660147338064,-1.2216020691960847,0.5976812756259816
328,output__axes__Total_Transpiration,state__Photosynthesis,NEMA_combined,near_future_pred,6,-0.9556476023094403,-0.9594368145150046,0.0038636601183077877,-1.250960743644433,0.5513416551336314
329,output__axes__Total_Transpiration,state__PARa,NEMA_combined,near_future_pred,0,-0.20292285096070053,-0.1823293364037277,0.00800599186773842,-0.40454459587133434,0.44369405024291886
330,output__axes__Total_Transpiration,state__PARa,NEMA_combined,near_future_pred,1,-0.33379675145372883,-0.3123701303025518,0.007154925027152817,-0.6282367646564302,0.5112683155760127
331,output__axes__Total_Transpiration,state__PARa,NEMA_combined,near_future_pred,2,-0.4157652319157671,-0.39502303078124446,0.008341445881455543,-0.7180822537599686,0.49955213473142734
332,output__axes__Total_Transpiration,state__PARa,NEMA_combined,near_future_pred,3,-0.6471263842693744,-0.6637764075946488,0.006466330388389384,-1.0438140589612592,0.5303887944904894
333,output__axes__Total_Transpiration,state__PARa,NEMA_combined,near_future_pred,4,-0.759975956926727,-0.7866988487182736,0.006253750941697544,-1.1326552129681036,0.4803604673069782
334,output__axes__Total_Transpiration,state__PARa,NEMA_combined,near_future_pred,5,-0.9012217438178902,-0.9174892426856738,0.004719462162748402,-1.2583042806985094,0.5420647105734935
335,output__axes__Total_Transpiration,state__PARa,NEMA_combined,near_future_pred,6,-0.9677630328264334,-0.9752260890794584,0.003160689766493421,-1.284182732647715,0.5476095909784572
336,output__axes__C_exudated,state__An,NEMA_combined,near_future_pred,0,-0.6803269620637957,-0.6682469179595192,0.013274844327529654,-26.999373393476397,45.62484871550193
337,output__axes__C_exudated,state__An,NEMA_combined,near_future_pred,1,-0.5935115641035467,-0.5819829195111419,0.012583328185885381,-26.881947836979727,46.44510855060074
338,output__axes__C_exudated,state__An,NEMA_combined,near_future_pred,2,-0.5877934114083259,-0.5519126418119324,0.013971402031754357,-25.544150539343796,44.65515346594557
339,output__axes__C_exudated,state__An,NEMA_combined,near_future_pred,3,-0.6028290522300591,-0.571663594158334,0.015306044202597638,-26.465592650820543,48.14839684179245
340,output__axes__C_exudated,state__An,NEMA_combined,near_future_pred,4,-0.6224774445441651,-0.5834179084705813,0.01786445120126472,-24.16071692951913,44.73535647333787
341,output__axes__C_exudated,state__An,NEMA_combined,near_future_pred,5,-0.6087205647509323,-0.538249253853036,0.014758073891617752,-12.5925634662586,24.523131199798136
342,output__axes__C_exudated,state__An,NEMA_combined,near_future_pred,6,-0.6513571453585486,-0.587722311650771,0.014904643078570371,-7.941300323576712,12.80613532843243
343,output__axes__C_exudated,state__Transpiration,NEMA_combined,near_future_pred,0,-0.5587446403546324,-0.3999947759458221,0.01060219478224439,-8.205298700211456,13.596174962425962
344,output__axes__C_exudated,state__Transpiration,NEMA_combined,near_future_pred,1,-0.5279181880464249,-0.3830371182013442,0.010749230352814939,-7.385992383678456,11.908428651026389
345,output__axes__C_exudated,state__Transpiration,NEMA_combined,near_future_pred,2,-0.5288577718541643,-0.39286277825948057,0.010026987072746619,-7.400934071249947,11.758300022953408
346,output__axes__C_exudated,state__Transpiration,NEMA_combined,near_future_pred,3,-0.603712982617371,-0.49039562234137735,0.010491583886326147,-8.640266450561516,13.392713606945437
347,output__axes__C_exudated,state__Transpiration,NEMA_combined,near_future_pred,4,-0.6359813091575396,-0.5415783967355883,0.010459973933501458,-9.248980734883904,14.651534760909643
348,output__axes__C_exudated,state__Transpiration,NEMA_combined,near_future_pred,5,-0.73406445358149,-0.6692795114213841,0.011329310541509218,-11.570024920762208,22.483192607009997
349,output__axes__C_exudated,state__Transpiration,NEMA_combined,near_future_pred,6,-0.7645688483532399,-0.7084926054096802,0.010690423729688347,-11.659842481089655,24.26981309903685
350,output__axes__C_exudated,state__S_Sucrose,NEMA_combined,near_future_pred,0,-0.48245824583627445,-0.46116391836329,0.010268235045709692,-12.96557990290646,19.070125981389523
351,output__axes__C_exudated,state__S_Sucrose,NEMA_combined,near_future_pred,1,-0.3817306907420671,-0.36022988121611277,0.009923469817441376,-10.446424946848278,15.098215868724433
352,output__axes__C_exudated,state__S_Sucrose,NEMA_combined,near_future_pred,2,-0.3854127247458311,-0.3453736042989807,0.010761659828341867,-9.358723942530023,13.674300706222242
353,output__axes__C_exudated,state__S_Sucrose,NEMA_combined,near_future_pred,3,-0.4352220815850576,-0.3877927806295308,0.013018883586736335,-9.417393547119762,14.367529794218974
354,output__axes__C_exudated,state__S_Sucrose,NEMA_combined,near_future_pred,4,-0.4945169399653742,-0.43091432660721374,0.01253971630437747,-10.113889115002678,16.929469150316855
355,output__axes__C_exudated,state__S_Sucrose,NEMA_combined,near_future_pred,5,-0.6200337611629891,-0.5642150975800508,0.014311697142324971,-10.802292580353134,21.270574641078554
356,output__axes__C_exudated,state__S_Sucrose,NEMA_combined,near_future_pred,6,-0.6608064859477557,-0.596055013020686,0.012003544147791513,-11.63020686529266,25.093168314909633
357,output__axes__C_exudated,state__Ts,NEMA_combined,near_future_pred,0,-0.5556789325494652,-0.42698865102253486,0.009396154754249519,-19.755199028676373,35.160162450445355
358,output__axes__C_exudated,state__Ts,NEMA_combined,near_future_pred,1,-0.5438564354269071,-0.3929371541865628,0.010601105200652307,-15.002065682049743,25.912191650143473
359,output__axes__C_exudated,state__Ts,NEMA_combined,near_future_pred,2,-0.5234321254801902,-0.37591898350709235,0.011586164528084463,-13.42577646459452,23.8538914101218
360,output__axes__C_exudated,state__Ts,NEMA_combined,near_future_pred,3,-0.6180484829924497,-0.4255306434089466,0.014269955292056963,-10.889619747202474,17.628265541886755
361,output__axes__C_exudated,state__Ts,NEMA_combined,near_future_pred,4,-0.6444497776999069,-0.46015502449961226,0.014915558374243897,-10.775809135353247,18.83134906226204
362,output__axes__C_exudated,state__Ts,NEMA_combined,near_future_pred,5,-0.7762112475870245,-0.5419819751426075,0.016613551221179558,-8.709809811223318,14.680942083409855
363,output__axes__C_exudated,state__Ts,NEMA_combined,near_future_pred,6,-0.789055884945803,-0.5809583458811065,0.015626413630576947,-8.664894413554773,15.936961802766627
364,output__axes__C_exudated,state__gs,NEMA_combined,near_future_pred,0,-0.5688928946987812,-0.5382370075628061,0.01008896321889157,-20.330025515803264,37.433505045477766
365,output__axes__C_exudated,state__gs,NEMA_combined,near_future_pred,1,-0.4656870868383028,-0.4583330317021844,0.012170521268439578,-16.824899727296497,31.53127605427404
366,output__axes__C_exudated,state__gs,NEMA_combined,near_future_pred,2,-0.42134837892917,-0.41151568259865084,0.014900585074438722,-14.779413935696748,29.30734963529953
367,output__axes__C_exudated,state__gs,NEMA_combined,near_future_pred,3,-0.448168960006889,-0.43380615966195074,0.018960008535471272,-13.381728214065376,26.65668381019788
368,output__axes__C_exudated,state__gs,NEMA_combined,near_future_pred,4,-0.4762301695863914,-0.4559587265372277,0.020589086795586124,-12.217966998950672,25.29923184295805
369,output__axes__C_exudated,state__gs,NEMA_combined,near_future_pred,5,-0.5849497079212225,-0.5619520269423155,0.022129395358696027,-11.392475120773096,25.310016658732827
370,output__axes__C_exudated,state__gs,NEMA_combined,near_future_pred,6,-0.6204124988916718,-0.5949542486741166,0.02073145764248327,-10.518239216182247,24.273651390112285
371,output__axes__C_exudated,state__Ag,NEMA_combined,near_future_pred,0,-0.4494361850225449,-0.4439966825295776,0.011779422518002257,-12.846315463153417,20.546207837984184
372,output__axes__C_exudated,state__Ag,NEMA_combined,near_future_pred,1,-0.3652561507995965,-0.36154751572453125,0.011397961771914397,-10.824912183703152,17.273199392551767
373,output__axes__C_exudated,state__Ag,NEMA_combined,near_future_pred,2,-0.35714631229770666,-0.3406747281416561,0.012311157362922723,-10.412167769552457,17.15530341917667
374,output__axes__C_exudated,state__Ag,NEMA_combined,near_future_pred,3,-0.4264525318318065,-0.3945149720879191,0.014082319495442064,-11.364541213104165,19.402430951403442
375,output__axes__C_exudated,state__Ag,NEMA_combined,near_future_pred,4,-0.4838052074423128,-0.4426236060001819,0.01412063370275635,-11.804302312440521,20.43979707451384
376,output__axes__C_exudated,state__Ag,NEMA_combined,near_future_pred,5,-0.6238224651753899,-0.5786759712206379,0.01501361748613366,-13.142664436684484,25.738436439380667
377,output__axes__C_exudated,state__Ag,NEMA_combined,near_future_pred,6,-0.6705881054931159,-0.6249241394003339,0.013440340404381608,-12.773418944977246,25.736950785564602
378,output__axes__C_exudated,state__Tr,NEMA_combined,near_future_pred,0,-0.5831369427698957,-0.3505014936105289,0.009953758926956437,-10.18323951353959,17.17155243430118
379,output__axes__C_exudated,state__Tr,NEMA_combined,near_future_pred,1,-0.5213370946729142,-0.32889442930455304,0.010764974942322446,-7.4637850075086645,11.810481435234504
380,output__axes__C_exudated,state__Tr,NEMA_combined,near_future_pred,2,-0.4971367606608781,-0.3311840441776125,0.011504234139130225,-6.804446080046404,10.714631876758396
381,output__axes__C_exudated,state__Tr,NEMA_combined,near_future_pred,3,-0.5445765231123295,-0.4165780054604105,0.01471851197949306,-9.192962572710137,15.340146177691162
382,output__axes__C_exudated,state__Tr,NEMA_combined,near_future_pred,4,-0.576658696258849,-0.47201440043842896,0.01474361679949865,-11.24428358415334,19.94307073644552
383,output__axes__C_exudated,state__Tr,NEMA_combined,near_future_pred,5,-0.6813109619337687,-0.5970226356436641,0.017039836281713072,-15.926383012526902,36.103506899676056
384,output__axes__C_exudated,state__Tr,NEMA_combined,near_future_pred,6,-0.7186759043826249,-0.6436786374752288,0.015440030897643202,-16.880215503078105,39.798691016516415
385,output__axes__C_exudated,state__sucrose,NEMA_combined,near_future_pred,0,-0.4581350377997354,-0.45412637584602134,0.01897094427506447,-2.6822686462464373,2.92166428573501
386,output__axes__C_exudated,state__sucrose,NEMA_combined,near_future_pred,1,-0.44500530990706216,-0.43551416604587156,0.01832090784638742,-2.581093941191135,2.6847614055199767
387,output__axes__C_exudated,state__sucrose,NEMA_combined,near_future_pred,2,-0.4726783833257277,-0.4568656157884818,0.01872961594494652,-2.566645765472517,2.5487692580624293
388,output__axes__C_exudated,state__sucrose,NEMA_combined,near_future_pred,3,-0.5414650557201074,-0.5207520648192652,0.020332491272595184,-2.736707342719529,2.5565807312181392
389,output__axes__C_exudated,state__sucrose,NEMA_combined,near_future_pred,4,-0.6057775273477092,-0.58678765848982,0.02159900353047733,-3.2121389441245602,3.089580908855117
390,output__axes__C_exudated,state__sucrose,NEMA_combined,near_future_pred,5,-0.6859338490293223,-0.6677788877157593,0.022019009830106344,-3.8019058373429955,4.523782804004565
391,output__axes__C_exudated,state__sucrose,NEMA_combined,near_future_pred,6,-0.7327976352774985,-0.7205385792732638,0.021887664445049197,-4.650230376275315,6.934361187979634
392,output__axes__C_exudated,state__Rd,NEMA_combined,near_future_pred,0,-0.3365490317886705,-0.3148867300694462,0.012734653164806072,-12.691037521569132,26.484048989836456
393,output__axes__C_exudated,state__Rd,NEMA_combined,near_future_pred,1,-0.3196735648267115,-0.32459997701232757,0.01104573421155061,-19.85603720034669,49.4379505730599
394,output__axes__C_exudated,state__Rd,NEMA_combined,near_future_pred,2,-0.32317571944333384,-0.3275026575119108,0.010987328894467603,-20.463661461689856,52.10151134801758
395,output__axes__C_exudated,state__Rd,NEMA_combined,near_future_pred,3,-0.4093304002551481,-0.4010875276780606,0.012172489347217812,-29.574491029201976,82.49859172333113
396,output__axes__C_exudated,state__Rd,NEMA_combined,near_future_pred,4,-0.45843444097863933,-0.43413807114990954,0.012210403484164287,-27.305988959733725,74.1287415885638
397,output__axes__C_exudated,state__Rd,NEMA_combined,near_future_pred,5,-0.6102556177409978,-0.5553690961465035,0.014374020783582521,-16.440272332441907,33.91829698132441
398,output__axes__C_exudated,state__Rd,NEMA_combined,near_future_pred,6,-0.6303215105533732,-0.5762881732508677,0.013932344305262806,-10.726969512341446,24.30583467017231
399,output__axes__C_exudated,state__sum_respi,NEMA_combined,near_future_pred,0,-0.2714459589173659,-0.2149602442790522,0.010363269030938036,-2.585041171326538,3.914472413057123
400,output__axes__C_exudated,state__sum_respi,NEMA_combined,near_future_pred,1,-0.24574455748088778,-0.2292694519791067,0.012152953197237875,-1.8507458576152644,2.298692448024239
401,output__axes__C_exudated,state__sum_respi,NEMA_combined,near_future_pred,2,-0.29937051337419446,-0.3037085245431735,0.012418863098163428,-2.4587488320683617,3.308547551593622
402,output__axes__C_exudated,state__sum_respi,NEMA_combined,near_future_pred,3,-0.4011054818694862,-0.39694507559490555,0.015111553125275137,-2.2834407773442256,3.293006734421804
403,output__axes__C_exudated,state__sum_respi,NEMA_combined,near_future_pred,4,-0.47116457403426204,-0.457849889783308,0.01558291839733031,-2.3014198569016147,3.210844708800991
404,output__axes__C_exudated,state__sum_respi,NEMA_combined,near_future_pred,5,-0.6023054702027932,-0.582942759746337,0.017210726557709784,-2.9299324095186625,3.907095724541862
405,output__axes__C_exudated,state__sum_respi,NEMA_combined,near_future_pred,6,-0.6461924437142391,-0.6213567075531926,0.0160678680141579,-3.072174544686341,3.960211055993675
406,output__axes__C_exudated,state__Photosynthesis,NEMA_combined,near_future_pred,0,-0.6016281961522306,-0.5480828031534482,0.01281309830645595,-9.42054943159355,13.623329569523293
407,output__axes__C_exudated,state__Photosynthesis,NEMA_combined,near_future_pred,1,-0.50132333043313,-0.44779872559745615,0.013163874903902785,-7.61520582018905,11.265651584743745
408,output__axes__C_exudated,state__Photosynthesis,NEMA_combined,near_future_pred,2,-0.47384099174945765,-0.41129532220348064,0.013699837062908136,-7.12636505156833,10.885695526532702
409,output__axes__C_exudated,state__Photosynthesis,NEMA_combined,near_future_pred,3,-0.5008539972779874,-0.4391002669496832,0.014382503224771302,-7.530156860119962,12.011219970479699
410,output__axes__C_exudated,state__Photosynthesis,NEMA_combined,near_future_pred,4,-0.5454546743851006,-0.48403860629311063,0.013990844926874772,-7.545997363945172,11.96200702218687
411,output__axes__C_exudated,state__Photosynthesis,NEMA_combined,near_future_pred,5,-0.654539142502333,-0.6042946005784524,0.014249966392224988,-8.858923959942663,15.872318805416672
412,output__axes__C_exudated,state__Photosynthesis,NEMA_combined,near_future_pred,6,-0.7061018290569886,-0.6593668538132298,0.01278424575158181,-8.689162029201267,15.25359164472654
413,output__axes__C_exudated,state__PARa,NEMA_combined,near_future_pred,0,-0.9353841055696946,-0.9082106197427429,0.012399041051627277,-58.191098625798,115.40795737648864
414,output__axes__C_exudated,state__PARa,NEMA_combined,near_future_pred,1,-0.8788309902734469,-0.8481888413886012,0.01591064495858502,-62.9916895568825,130.2189152660417
415,output__axes__C_exudated,state__PARa,NEMA_combined,near_future_pred,2,-0.8584905121677643,-0.8243097927203251,0.01659304866128428,-66.70366294654873,143.01566121944268
416,output__axes__C_exudated,state__PARa,NEMA_combined,near_future_pred,3,-0.8769612208686421,-0.8444710765356532,0.014136755348761897,-68.50097309947046,151.84534394454434
417,output__axes__C_exudated,state__PARa,NEMA_combined,near_future_pred,4,-0.8914949391065387,-0.8617513571088828,0.012520209256986395,-67.6878051732299,154.99567908172915
418,output__axes__C_exudated,state__PARa,NEMA_combined,near_future_pred,5,-0.9478984692077883,-0.9270770969935379,0.007953016457017943,-54.534784798064535,143.94949811391305
419,output__axes__C_exudated,state__PARa,NEMA_combined,near_future_pred,6,-0.9647303235174751,-0.9467593383814437,0.006905881798962046,-47.45981076033695,131.99956560462573
420,output__axes__SAM_temperature,state__An,NEMA_combined,near_future_pred,0,-0.285169774212896,-0.22276019038984368,0.006077062880957025,-0.7104386479831748,0.5105345880227196
421,output__axes__SAM_temperature,state__An,NEMA_combined,near_future_pred,1,-0.3343245989191157,-0.25461938303427156,0.005724003975813991,-1.0427426816666636,0.7618259483362472
422,output__axes__SAM_temperature,state__An,NEMA_combined,near_future_pred,2,-0.33538877186250066,-0.26899674966664083,0.006935161316025937,-1.0252896562140044,0.7269256086400183
423,output__axes__SAM_temperature,state__An,NEMA_combined,near_future_pred,3,-0.4746802004726204,-0.42620614196440154,0.010713023252333032,-1.5876718232229754,1.0369373386909098
424,output__axes__SAM_temperature,state__An,NEMA_combined,near_future_pred,4,-0.5109525019460279,-0.5076171272901712,0.013056118038075078,-1.5452358242908315,0.9224237598632736
425,output__axes__SAM_temperature,state__An,NEMA_combined,near_future_pred,5,-0.6669179012116997,-0.6663803204342165,0.013049986827262546,-1.758551074393394,0.9134388804671827
426,output__axes__SAM_temperature,state__An,NEMA_combined,near_future_pred,6,-0.7455201806446622,-0.7544485875003965,0.011450591898002559,-1.7659183697056524,0.8675137829267464
427,output__axes__SAM_temperature,state__Transpiration,NEMA_combined,near_future_pred,0,-0.35569922691165357,-0.2484430259827904,0.016232282237852745,-1.0532299582721096,1.0735034197950608
428,output__axes__SAM_temperature,state__Transpiration,NEMA_combined,near_future_pred,1,-0.3976709726452798,-0.32497473902659646,0.015364111159394898,-1.6207940793913018,1.3050964725851977
429,output__axes__SAM_temperature,state__Transpiration,NEMA_combined,near_future_pred,2,-0.3875626252871811,-0.33641618546884455,0.013120287367887564,-1.5597295876448816,1.2166099584956913
430,output__axes__SAM_temperature,state__Transpiration,NEMA_combined,near_future_pred,3,-0.5342021746064742,-0.5519833308790416,0.017219616435621032,-2.1203292193181142,1.596225840679676
431,output__axes__SAM_temperature,state__Transpiration,NEMA_combined,near_future_pred,4,-0.5653022199708128,-0.6164790223213835,0.018139236700272253,-1.8463671885889894,1.1632963134477783
432,output__axes__SAM_temperature,state__Transpiration,NEMA_combined,near_future_pred,5,-0.6917518414643957,-0.7573386969173261,0.01731840640904046,-1.946530145010033,1.129163264090631
