time,Tac,u,hs,Rg
2012-03-12 01:00:00,9.31,0.258,55.42,0.0
2012-03-12 02:00:00,9.38,0.7,50.87,0.0
2012-03-12 03:00:00,8.57,0.487,59.15,0.0
2012-03-12 04:00:00,8.16,0.538,60.78,0.0
2012-03-12 05:00:00,6.818,0.368,65.61,0.0
2012-03-12 06:00:00,6.276,0.394,67.99,0.0
2012-03-12 07:00:00,7.29,0.318,58.9,58.3611111111
2012-03-12 08:00:00,11.56,0.419,44.03,231.3888888889
2012-03-12 09:00:00,14.52,0.902,38.99,408.8888888889
2012-03-12 10:00:00,16.74,0.936,32.06,553.8888888889
2012-03-12 11:00:00,18.34,1.064,29.54,653.6111111111
2012-03-12 12:00:00,20.01,1.231,24.72,707.7777777778
2012-03-12 13:00:00,21.34,1.573,20.24,706.3888888889
2012-03-12 14:00:00,22.55,1.376,20.78,624.4444444444
2012-03-12 15:00:00,23.28,1.236,19.7,511.3888888889
2012-03-12 16:00:00,22.94,0.911,23.96,318.8888888889
2012-03-12 17:00:00,21.73,1.573,27.41,155.4166666667
2012-03-12 18:00:00,18.64,0.903,33.45,22.4722222222
2012-03-12 19:00:00,14.87,0.123,39.83,0.0
2012-03-12 20:00:00,13.74,0.408,44.39,0.0
2012-03-12 21:00:00,12.74,0.267,52.06,0.0
2012-03-12 22:00:00,12.01,0.426,50.38,0.0
2012-03-12 23:00:00,10.04,0.237,51.6,0.0
2012-03-13 00:00:00,9.98,0.278,53.04,0.0
2012-03-13 01:00:00,8.7,0.304,53.99,0.0
2012-03-13 02:00:00,8.23,0.356,55.28,0.0
2012-03-13 03:00:00,8.37,0.476,57.8,0.0
2012-03-13 04:00:00,7.43,0.345,61.14,0.0
2012-03-13 05:00:00,6.412,0.319,60.66,0.0
2012-03-13 06:00:00,7.02,0.423,60.19,0.0
2012-03-13 07:00:00,10.08,0.578,52.86,64.75
2012-03-13 08:00:00,14.13,0.714,40.43,239.1666666667
2012-03-13 09:00:00,17.36,1.19,30.92,415.0
2012-03-13 10:00:00,19.57,1.685,27.79,567.2222222222
2012-03-13 11:00:00,21.17,1.484,26.55,663.6111111111
2012-03-13 12:00:00,22.57,1.326,22.01,708.6111111111
2012-03-13 13:00:00,23.22,1.337,16.72,696.9444444444
2012-03-13 14:00:00,23.95,1.218,15.09,623.3333333333
2012-03-13 15:00:00,24.95,1.172,14.61,503.8888888889
2012-03-13 16:00:00,23.4,1.203,19.08,337.5
2012-03-13 17:00:00,22.06,1.643,22.06,159.2222222222
2012-03-13 18:00:00,18.84,1.22,28.37,20.2777777778
2012-03-13 19:00:00,15.95,1.161,30.28,0.0
2012-03-13 20:00:00,15.29,0.518,34.9,0.0
2012-03-13 21:00:00,14.09,0.362,38.91,0.0
2012-03-13 22:00:00,11.86,0.215,42.24,0.0
2012-03-13 23:00:00,11.53,0.126,49.3,0.0
2012-03-14 00:00:00,9.77,0.207,50.86,0.0
2012-03-14 01:00:00,9.52,0.095,53.92,0.0
2012-03-14 02:00:00,8.3,0.305,55.49,0.0
2012-03-14 03:00:00,8.7,0.33,57.05,0.0
2012-03-14 04:00:00,8.11,0.217,61.74,0.0
2012-03-14 05:00:00,7.5,0.259,62.09,0.0
2012-03-14 06:00:00,6.887,0.199,62.56,0.0
2012-03-14 07:00:00,9.33,0.107,55.57,63.0555555556
2012-03-14 08:00:00,12.57,0.594,46.13,238.0555555556
2012-03-14 09:00:00,15.47,0.779,38.31,413.8888888889
2012-03-14 10:00:00,18.97,0.96,33.08,560.2777777778
2012-03-14 11:00:00,19.34,1.312,35.23,658.6111111111
2012-03-14 12:00:00,19.32,1.881,41.51,706.3888888889
2012-03-14 13:00:00,19.25,2.371,43.27,698.6111111111
2012-03-14 14:00:00,19.17,2.251,44.55,626.3888888889
2012-03-14 15:00:00,18.36,2.177,48.75,500.5555555556
2012-03-14 16:00:00,17.56,1.958,50.31,337.5
2012-03-14 17:00:00,16.27,1.8,49.98,157.6944444444
2012-03-14 18:00:00,13.72,1.506,63.07,21.4166666667
2012-03-14 19:00:00,12.45,0.795,70.0,0.0
2012-03-14 20:00:00,11.72,0.768,73.4,0.0
2012-03-14 21:00:00,10.79,0.315,74.2,0.0
2012-03-14 22:00:00,9.97,0.044,79.3,0.0
2012-03-14 23:00:00,9.1,0.0,80.4,0.0
2012-03-15 00:00:00,8.77,0.038,81.8,0.0
2012-03-15 01:00:00,7.75,0.13,81.9,0.0
2012-03-15 02:00:00,7.14,0.132,82.0,0.0
2012-03-15 03:00:00,7.75,0.157,85.6,0.0
2012-03-15 04:00:00,7.96,0.085,86.2,0.0
2012-03-15 05:00:00,7.75,0.005,89.1,0.0
2012-03-15 06:00:00,8.02,0.014,88.0,0.1777777778
2012-03-15 07:00:00,7.69,0.079,88.2,17.95
2012-03-15 08:00:00,7.96,0.098,89.1,79.4722222222
2012-03-15 09:00:00,8.42,0.487,89.1,168.4444444444
2012-03-15 10:00:00,9.97,1.206,82.5,424.1666666667
2012-03-15 11:00:00,12.87,1.577,67.24,622.5
2012-03-15 12:00:00,13.87,1.964,61.53,703.0555555556
2012-03-15 13:00:00,14.06,2.182,61.25,696.9444444444
2012-03-15 14:00:00,14.33,2.204,59.68,629.1666666667
2012-03-15 15:00:00,13.44,2.572,63.61,508.3333333333
2012-03-15 16:00:00,12.7,2.467,64.42,340.0
2012-03-15 17:00:00,11.77,2.061,68.77,156.5
2012-03-15 18:00:00,10.83,1.619,72.5,25.1388888889
2012-03-15 19:00:00,10.7,1.094,72.6,0.0
2012-03-15 20:00:00,10.3,0.972,73.7,0.0
2012-03-15 21:00:00,10.17,0.815,73.2,0.0
2012-03-15 22:00:00,10.11,0.782,73.0,0.0
2012-03-15 23:00:00,10.25,0.574,72.4,0.0
2012-03-16 00:00:00,10.11,0.677,72.1,0.0
2012-03-16 01:00:00,10.04,0.478,71.9,0.0
2012-03-16 02:00:00,10.04,0.557,72.0,0.0
2012-03-16 03:00:00,9.57,0.773,72.8,0.0
2012-03-16 04:00:00,9.5,0.908,73.4,0.0
2012-03-16 05:00:00,9.36,0.709,73.2,0.0
2012-03-16 06:00:00,9.5,0.641,73.0,0.0
2012-03-16 07:00:00,9.84,0.452,71.8,18.6944444444
2012-03-16 08:00:00,10.79,0.724,69.1,93.2222222222
2012-03-16 09:00:00,11.66,1.101,63.93,190.1944444444
2012-03-16 10:00:00,12.67,1.431,58.57,249.4444444444
2012-03-16 11:00:00,13.27,1.783,55.64,343.8888888889
2012-03-16 12:00:00,12.99,2.064,56.11,338.3333333333
2012-03-16 13:00:00,13.74,1.971,60.24,270.5555555556
2012-03-16 14:00:00,13.47,1.944,61.26,238.3333333333
2012-03-16 15:00:00,12.46,1.98,62.42,203.8888888889
2012-03-16 16:00:00,12.05,1.775,63.44,123.0277777778
2012-03-16 17:00:00,11.85,1.749,64.53,63.8055555556
2012-03-16 18:00:00,11.58,1.556,69.34,12.8333333333
2012-03-16 19:00:00,11.25,1.028,72.3,0.0
2012-03-16 20:00:00,11.94,0.829,77.8,0.0
2012-03-16 21:00:00,11.33,0.506,75.7,0.0
2012-03-16 22:00:00,11.87,0.661,79.4,0.0
2012-03-16 23:00:00,11.19,0.983,73.3,0.0
2012-03-17 00:00:00,11.94,1.106,77.7,0.0
2012-03-17 01:00:00,11.12,1.107,72.9,0.0
2012-03-17 02:00:00,11.06,1.173,72.8,0.0
2012-03-17 03:00:00,10.86,1.127,73.2,0.0
2012-03-17 04:00:00,10.38,0.96,76.7,0.0
2012-03-17 05:00:00,10.38,0.93,74.2,0.0
2012-03-17 06:00:00,10.45,0.472,73.4,0.0
2012-03-17 07:00:00,10.52,0.447,71.6,10.075
2012-03-17 08:00:00,10.92,0.475,69.98,25.4444444444
2012-03-17 09:00:00,12.48,0.814,63.87,133.75
2012-03-17 10:00:00,12.19,1.557,68.26,230.5555555556
2012-03-17 11:00:00,12.67,1.568,67.65,210.5555555556
2012-03-17 12:00:00,12.93,1.585,63.78,227.2222222222
2012-03-17 13:00:00,12.93,2.028,64.66,105.9722222222
2012-03-17 14:00:00,12.87,1.633,66.83,59.75
2012-03-17 15:00:00,12.67,1.448,71.6,44.3888888889
2012-03-17 16:00:00,12.87,2.247,72.1,65.3888888889
2012-03-17 17:00:00,13.01,2.401,72.1,38.3611111111
2012-03-17 18:00:00,12.6,1.923,78.4,11.0444444444
2012-03-17 19:00:00,12.6,1.523,79.3,0.0
2012-03-17 20:00:00,12.33,1.387,80.4,0.0
2012-03-17 21:00:00,12.26,1.235,80.9,0.0
2012-03-17 22:00:00,12.13,1.478,81.0,0.0
2012-03-17 23:00:00,12.13,1.42,80.7,0.0
2012-03-18 00:00:00,12.06,1.473,80.6,0.0
2012-03-18 01:00:00,11.92,1.525,79.9,0.0
2012-03-18 02:00:00,11.92,1.625,72.7,0.0
2012-03-18 03:00:00,12.06,1.513,78.4,0.0
2012-03-18 04:00:00,11.86,1.476,81.0,0.0
2012-03-18 05:00:00,12.0,1.816,80.8,0.0
2012-03-18 06:00:00,12.14,2.117,81.2,0.375
2012-03-18 07:00:00,11.73,1.727,79.0,25.6666666667
2012-03-18 08:00:00,11.59,1.775,77.9,56.5833333333
2012-03-18 09:00:00,11.79,1.195,77.3,48.8055555556
2012-03-18 10:00:00,11.18,1.142,58.57,31.75
2012-03-18 11:00:00,11.46,1.594,56.81,118.9166666667
2012-03-18 12:00:00,12.74,1.141,52.87,131.6111111111
2012-03-18 13:00:00,13.62,0.718,42.3,242.2222222222
2012-03-18 14:00:00,14.28,1.731,36.73,272.5
2012-03-18 15:00:00,13.61,2.054,38.9,72.8611111111
2012-03-18 16:00:00,12.67,1.932,43.24,42.0833333333
2012-03-18 17:00:00,12.67,1.947,35.86,20.6666666667
2012-03-18 18:00:00,12.33,1.577,39.32,5.7222222222
2012-03-18 19:00:00,11.66,1.879,42.78,0.0
2012-03-18 20:00:00,11.26,1.412,47.13,0.0
2012-03-18 21:00:00,11.2,1.737,41.3,0.0
2012-03-18 22:00:00,10.72,1.683,45.02,0.0
2012-03-18 23:00:00,10.11,1.518,50.18,0.0
2012-03-19 00:00:00,9.3,1.628,52.35,0.0
2012-03-19 01:00:00,8.29,1.879,52.9,0.0
2012-03-19 02:00:00,7.89,1.9,54.6,0.0
2012-03-19 03:00:00,7.82,1.796,58.06,0.0
2012-03-19 04:00:00,7.07,1.217,60.71,0.0
2012-03-19 05:00:00,5.937,0.442,67.65,0.0
2012-03-19 06:00:00,6.209,0.842,62.43,0.0
2012-03-19 07:00:00,8.04,2.478,54.55,112.6111111111
2012-03-19 08:00:00,9.86,2.005,47.21,306.6666666667
2012-03-19 09:00:00,12.15,2.201,39.87,468.8888888889
2012-03-19 10:00:00,13.49,1.802,33.08,622.2222222222
2012-03-19 11:00:00,14.02,1.156,30.16,546.1111111111
2012-03-19 12:00:00,13.94,1.3,33.14,420.5555555556
2012-03-19 13:00:00,14.14,1.303,31.44,281.6666666667
2012-03-19 14:00:00,15.84,1.323,26.02,286.3888888889
2012-03-19 15:00:00,15.01,1.76,27.03,333.8888888889
2012-03-19 16:00:00,14.74,1.184,30.62,191.1111111111
2012-03-19 17:00:00,13.8,0.987,40.65,159.4722222222
2012-03-19 18:00:00,9.61,1.368,61.07,10.6194444444
2012-03-19 19:00:00,8.41,0.853,62.04,1.0611111111
2012-03-19 20:00:00,7.95,0.747,61.52,0.0
2012-03-19 21:00:00,8.77,0.823,54.6,0.0
2012-03-19 22:00:00,8.36,0.868,52.64,0.0
2012-03-19 23:00:00,7.76,0.886,57.05,0.0
2012-03-20 00:00:00,6.955,0.896,60.86,0.0
2012-03-20 01:00:00,6.887,1.299,58.69,0.0
2012-03-20 02:00:00,6.141,0.746,59.78,0.0
2012-03-20 03:00:00,5.598,0.34,60.73,0.0
2012-03-20 04:00:00,4.454,0.321,68.61,0.0
2012-03-20 05:00:00,4.12,0.491,70.4,0.0
2012-03-20 06:00:00,3.645,0.483,68.76,0.8194444444
2012-03-20 07:00:00,6.156,0.811,59.32,96.9166666667
2012-03-20 08:00:00,10.21,0.866,48.38,282.7777777778
2012-03-20 09:00:00,11.76,1.53,47.62,346.6666666667
2012-03-20 10:00:00,13.7,1.895,43.26,614.7222222222
2012-03-20 11:00:00,14.49,1.423,42.63,671.9444444444
2012-03-20 12:00:00,15.16,1.248,41.94,394.7222222222
2012-03-20 13:00:00,15.28,1.642,33.81,543.0555555556
2012-03-20 14:00:00,16.22,1.97,41.39,577.7777777778
2012-03-20 15:00:00,14.26,2.185,44.91,396.3888888889
2012-03-20 16:00:00,13.59,2.286,50.68,307.2222222222
2012-03-20 17:00:00,12.79,2.105,48.99,100.9722222222
2012-03-20 18:00:00,12.73,1.02,49.14,33.9722222222
2012-03-20 19:00:00,12.33,0.431,52.19,0.0
2012-03-20 20:00:00,11.99,0.383,55.45,0.0
2012-03-20 21:00:00,11.65,0.461,59.31,0.0
2012-03-20 22:00:00,11.25,0.271,69.56,0.0
2012-03-20 23:00:00,10.52,0.373,73.2,0.0
2012-03-21 00:00:00,9.7,0.464,77.4,0.0
2012-03-21 01:00:00,9.09,0.887,80.4,0.0
2012-03-21 02:00:00,9.03,1.103,73.6,0.0
2012-03-21 03:00:00,9.31,1.729,68.84,0.9277777778
2012-03-21 04:00:00,8.84,1.255,72.5,0.0
2012-03-21 05:00:00,9.11,1.423,66.95,0.95
2012-03-21 06:00:00,9.31,1.048,68.37,1.0166666667
2012-03-21 07:00:00,10.05,1.237,64.02,47.9722222222
2012-03-21 08:00:00,11.67,1.231,58.38,169.4444444444
2012-03-21 09:00:00,11.47,0.869,62.59,69.6944444444
2012-03-21 10:00:00,11.8,0.62,59.06,84.2222222222
2012-03-21 11:00:00,13.35,0.666,57.21,223.0555555556
2012-03-21 12:00:00,12.87,0.715,67.51,169.3333333333
2012-03-21 13:00:00,14.02,0.763,61.28,210.5555555556
2012-03-21 14:00:00,16.25,1.76,50.56,252.7777777778
2012-03-21 15:00:00,15.16,2.351,48.45,194.0277777778
2012-03-21 16:00:00,14.41,1.959,53.33,118.4166666667
2012-03-21 17:00:00,14.49,2.407,50.96,53.9722222222
2012-03-21 18:00:00,13.88,2.249,55.85,10.1138888889
2012-03-21 19:00:00,14.29,2.106,60.05,0.0
2012-03-21 20:00:00,13.01,0.781,55.99,0.0
2012-03-21 21:00:00,12.26,0.253,57.89,0.0
2012-03-21 22:00:00,13.22,0.679,53.7,0.0
2012-03-21 23:00:00,12.89,0.707,53.02,0.0
2012-03-22 00:00:00,11.74,0.411,54.86,0.0
2012-03-22 01:00:00,10.04,0.239,60.89,0.0
2012-03-22 02:00:00,9.17,0.26,65.45,0.0
2012-03-22 03:00:00,9.45,0.38,62.74,0.0
2012-03-22 04:00:00,8.43,0.192,67.7,0.0
2012-03-22 05:00:00,8.84,0.21,65.39,0.0
2012-03-22 06:00:00,8.57,0.473,68.44,3.5361111111
2012-03-22 07:00:00,11.21,0.579,57.18,107.4166666667
2012-03-22 08:00:00,14.79,0.75,49.09,270.2777777778
2012-03-22 09:00:00,16.26,1.177,35.72,452.7777777778
2012-03-22 10:00:00,17.2,2.207,41.95,486.3888888889
2012-03-22 11:00:00,17.05,2.811,39.77,431.3888888889
2012-03-22 12:00:00,16.03,2.61,40.11,160.0277777778
2012-03-22 13:00:00,14.82,2.659,43.3,100.5
2012-03-22 14:00:00,14.48,2.303,48.32,97.4166666667
2012-03-22 15:00:00,13.95,2.66,46.63,55.5555555556
2012-03-22 16:00:00,14.02,1.165,52.73,71.1666666667
2012-03-22 17:00:00,13.54,1.075,56.86,21.8333333333
2012-03-22 18:00:00,13.28,0.999,62.97,3.4472222222
2012-03-22 19:00:00,13.01,1.298,67.45,0.0
2012-03-22 20:00:00,12.67,0.674,65.89,0.0
2012-03-22 21:00:00,12.33,0.192,65.82,0.0
2012-03-22 22:00:00,12.61,0.647,61.76,0.0
2012-03-22 23:00:00,11.19,0.515,72.5,0.0
2012-03-23 00:00:00,11.53,0.397,71.5,0.0
2012-03-23 01:00:00,12.14,0.532,61.98,1.5027777778
2012-03-23 02:00:00,11.13,0.375,76.3,0.1777777778
2012-03-23 03:00:00,10.52,0.193,77.6,0.0
2012-03-23 04:00:00,11.06,0.234,57.84,2.0777777778
2012-03-23 05:00:00,11.67,0.743,50.79,2.2972222222
2012-03-23 06:00:00,11.81,0.498,48.14,1.7222222222
2012-03-23 07:00:00,12.21,0.641,49.97,50.5833333333
2012-03-23 08:00:00,12.68,0.956,49.83,142.7222222222
2012-03-23 09:00:00,15.38,0.831,41.75,407.5
2012-03-23 10:00:00,17.87,1.125,35.17,595.8333333333
2012-03-23 11:00:00,18.73,1.565,43.22,574.4444444444
2012-03-23 12:00:00,18.45,2.471,28.38,587.2222222222
2012-03-23 13:00:00,19.66,2.926,33.66,737.2222222222
2012-03-23 14:00:00,19.11,2.721,36.7,667.7777777778
2012-03-23 15:00:00,18.9,2.089,35.0,529.7222222222
2012-03-23 16:00:00,17.29,2.664,36.16,372.5
2012-03-23 17:00:00,16.08,1.626,31.97,186.4444444444
2012-03-23 18:00:00,15.48,0.892,41.25,35.5
2012-03-23 19:00:00,13.67,0.557,47.91,0.0
2012-03-23 20:00:00,12.13,0.452,49.35,0.0
2012-03-23 21:00:00,11.73,0.342,53.7,0.0
2012-03-23 22:00:00,10.72,0.383,59.06,0.0
2012-03-23 23:00:00,9.57,0.121,61.77,0.0
2012-03-24 00:00:00,10.06,0.208,63.69,0.0
2012-03-24 01:00:00,8.84,0.212,61.32,0.0
2012-03-24 02:00:00,8.5,0.036,61.73,0.0
2012-03-24 03:00:00,7.07,0.06,67.9,0.0
2012-03-24 04:00:00,7.09,0.01,69.28,0.0
2012-03-24 05:00:00,6.48,0.063,70.4,0.0
2012-03-24 06:00:00,6.005,0.038,71.6,3.5611111111
2012-03-24 07:00:00,8.58,0.098,61.82,94.5833333333
2012-03-24 08:00:00,13.04,0.621,50.06,272.2222222222
2012-03-24 09:00:00,16.35,0.636,37.97,443.6111111111
2012-03-24 10:00:00,18.42,0.84,37.21,587.7777777778
2012-03-24 11:00:00,20.22,0.977,29.06,683.6111111111
2012-03-24 12:00:00,21.28,0.971,31.15,726.3888888889
2012-03-24 13:00:00,20.12,2.419,35.14,710.2777777778
2012-03-24 14:00:00,21.33,2.207,33.37,641.6666666667
2012-03-24 15:00:00,21.4,2.199,30.06,529.4444444444
2012-03-24 16:00:00,21.47,2.301,29.38,366.3888888889
2012-03-24 17:00:00,19.92,2.032,29.18,185.8888888889
2012-03-24 18:00:00,17.9,1.488,36.43,37.0555555556
2012-03-24 19:00:00,15.35,1.123,43.76,0.0
2012-03-24 20:00:00,14.14,0.698,45.27,0.0
2012-03-24 21:00:00,13.62,0.373,44.94,0.0
2012-03-24 22:00:00,12.26,0.32,49.96,0.0
2012-03-24 23:00:00,13.09,0.361,51.74,0.0
2012-03-25 00:00:00,11.2,0.539,54.11,0.0
2012-03-25 01:00:00,9.91,0.032,60.42,0.0
2012-03-25 02:00:00,9.99,0.156,59.08,0.0
2012-03-25 03:00:00,9.18,0.378,62.74,0.0
2012-03-25 04:00:00,8.84,0.202,66.07,0.0
2012-03-25 05:00:00,9.31,0.122,67.76,0.0
2012-03-25 06:00:00,7.89,0.114,69.32,3.25
2012-03-25 07:00:00,10.26,0.052,62.88,93.7222222222
2012-03-25 08:00:00,14.93,0.656,43.4,266.6666666667
2012-03-25 09:00:00,20.06,0.43,34.1,430.0
2012-03-25 10:00:00,21.59,0.865,30.29,574.1666666667
2012-03-25 11:00:00,23.12,1.388,27.7,682.7777777778
2012-03-25 12:00:00,23.5,1.545,27.55,701.9444444444
2012-03-25 13:00:00,23.35,2.473,26.26,693.6111111111
2012-03-25 14:00:00,23.21,2.527,24.7,648.8888888889
2012-03-25 15:00:00,22.88,2.626,25.72,522.5
2012-03-25 16:00:00,23.28,2.065,23.69,356.1111111111
2012-03-25 17:00:00,21.59,2.008,25.04,178.7777777778
2012-03-25 18:00:00,19.52,1.254,30.13,29.8611111111
2012-03-25 19:00:00,16.76,1.277,38.47,0.0
2012-03-25 20:00:00,15.96,0.69,48.44,0.0
2012-03-25 21:00:00,14.82,1.085,57.46,0.0
2012-03-25 22:00:00,14.49,0.597,58.49,0.0
2012-03-25 23:00:00,13.61,0.593,55.3,0.0
2012-03-26 00:00:00,12.67,0.609,57.28,0.0
2012-03-26 01:00:00,12.61,0.423,59.59,0.0
2012-03-26 02:00:00,10.99,0.251,61.64,0.0
2012-03-26 03:00:00,10.79,0.338,59.47,0.0
2012-03-26 04:00:00,10.25,0.511,62.32,0.0
2012-03-26 05:00:00,9.37,0.294,65.58,0.0
2012-03-26 06:00:00,10.4,0.29,62.27,3.25
2012-03-26 07:00:00,12.01,0.49,55.54,59.5555555556
2012-03-26 08:00:00,14.31,0.2,49.3,152.8333333333
2012-03-26 09:00:00,17.88,1.082,36.6,462.2222222222
2012-03-26 10:00:00,19.49,1.324,35.1,593.8888888889
2012-03-26 11:00:00,21.16,1.591,28.79,694.4444444444
2012-03-26 12:00:00,22.76,1.517,26.54,730.8333333333
2012-03-26 13:00:00,22.95,1.658,21.93,709.4444444444
2012-03-26 14:00:00,22.34,2.256,23.42,642.5
2012-03-26 15:00:00,22.47,2.387,25.25,524.7222222222
2012-03-26 16:00:00,21.93,2.058,25.85,358.0555555556
2012-03-26 17:00:00,21.33,1.65,26.06,186.4444444444
2012-03-26 18:00:00,19.65,1.063,30.6,39.5277777778
2012-03-26 19:00:00,17.58,1.251,37.86,0.0
